id,slug,name,category,tagline,tags,neighborhood,address,city,country,lat,lng,maps_url,website,phone,url,logo_url,hero_url,image_credit,image_source_url,hours_raw,description,about_short,about_long,price_range,pricing,amenities,cuisines,meals,rating_overall,sub_food_quality,sub_service,sub_ambience,sub_value,sub_accessibility,review_count,review_source,review_insight,last_updated,services,response_time,service_area,emergency_hours,warranty,inspection_fee,whatsapp,booking_url,contact_url,open_24h,plumbing,electrical,ac_service,painting,locksmith,roofing,pest_control,cleaning,handyman,carpentry,masonry,appliance_repair,waterproofing,solar,approx_price_min,approx_price_max
ChIJX5DlRL3_kT4R0Fa-Gp-UiTw,muscat-painting-services-muscat-decoration-services,MUSCAT PAINTING SERVICES | MUSCAT DECORATION SERVICES,Home Maintenance & Repair,,home repair;maintenance;services,,"al mawaleh st 23.589754, 58.403536, City Centre, السيب‎ 111, Oman",Muscat,Oman,23.601143,58.247577,https://www.google.com/maps/place/?q=place_id:ChIJX5DlRL3_kT4R0Fa-Gp-UiTw,https://muscatcity.top/,+968 9516 8694,https://muscatcity.top/,https://www.google.com/s2/favicons?domain=muscatcity.top&sz=128,https://muscatcity.top/wp-content/uploads/2024/03/GFD-removebg-preview-300x110.png,,,,,,f6 FL FL3 ggghgh F1 b1c72c29ac2e15920a3e2fe1a7daa6fc MUSCAT CITY HOUSE PAINTING AND DECORATION SERVICES If you are looking to decorate or conserve your house in Muscat Oman you have come to the right place. A fresh new look can greatly enhance the beauty and value of your home or building. There are many options available from elegant designs to simple touches that can transform your space. Whether you want to refresh the interior or improve the exterior expert services can help you achieve your vision. With the right approach your home can become a stunning reflection of your style and personality. Yousaf Bin Sultan Bin Muhammad Al Sanawi…,,,,,,5.00,,,,,,9,Google,,2025-10-04,painting;roofing,,,,,,,,https://muscatcity.top/contact-us/,,,,,Yes,,Yes,,,,,,,,,,
ChIJ-VknAwD5kT4Rlsy4XSmgBWo,maintenance-services,Maintenance services,Home Maintenance & Repair,,home repair;maintenance;services,,"JFHV+VQR, Muscat, Oman",Muscat,Oman,23.629746,58.494404,https://www.google.com/maps/place/?q=place_id:ChIJ-VknAwD5kT4Rlsy4XSmgBWo,https://www.google.com/maps/place/?q=place_id:ChIJ-VknAwD5kT4Rlsy4XSmgBWo,,https://www.google.com/maps/place/?q=place_id:ChIJ-VknAwD5kT4Rlsy4XSmgBWo,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://maps.google.com/maps/api/staticmap?center=23.6297461%2C58.4944042&zoom=16&size=900x900&language=en&markers=23.6297461%2C58.4944042&sensor=false&client=google-maps-frontend&signature=tHPZb8xa6X8xa8X-CzHj_jN6UPg,,,,,Home builder,Home builder,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJP0pNE_j_kT4RbILEglCnGX0,majid-bin-bilarab-decoration,Majid bin Bilarab Decoration,Home Maintenance & Repair,,home repair;maintenance;services,,"Opposite Shatti Plaza Cinema،, JF63+G63، مسقط، Oman",Muscat,Oman,23.611259,58.453060,https://www.google.com/maps/place/?q=place_id:ChIJP0pNE_j_kT4RbILEglCnGX0,https://www.google.com/maps/place/?q=place_id:ChIJP0pNE_j_kT4RbILEglCnGX0,+968 24 604869,https://www.google.com/maps/place/?q=place_id:ChIJP0pNE_j_kT4RbILEglCnGX0,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-1s7yV2YAB_K9WMjr8Tq2w&cb_client=search.gws-prod.gps&w=900&h=900&yaw=231.70792&pitch=0&thumbfov=100,,,,,★☆☆☆☆ · Painter,★☆☆☆☆ · Painter,,,,,,1.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ1Z7N9oD_kT4RBRnv2wISkWM,mall-of-oman-main-construction-office,Mall of Oman Main Construction Office,Home Maintenance & Repair,,home repair;maintenance;services,,"Muscat-Al Batinah Expy, Muscat, Oman",Muscat,Oman,23.570264,58.401489,https://www.google.com/maps/place/?q=place_id:ChIJ1Z7N9oD_kT4RBRnv2wISkWM,https://www.google.com/maps/place/?q=place_id:ChIJ1Z7N9oD_kT4RBRnv2wISkWM,,https://www.google.com/maps/place/?q=place_id:ChIJ1Z7N9oD_kT4RBRnv2wISkWM,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrs4tmJfmuOnhbpMA1xdUczLSbN7_sCIRTRTGco4xM96k4b7SnHdNc6x7nEw78oTsLMwjREqqK2GU1aJ5WDncJLOXfpZ4qWXyuOWOnB1FaJOjjp4TDOYEymozVcU5AyFZEsyf9t=w900-h900-p-k-no,,,,,★★★★☆ · Construction company,★★★★☆ · Construction company,,,,,,4.30,,,,,,192,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJURhXccjljT4Rf8UcsRxwoEI,mastery-of-keys,Mastery of keys - الاتقان للمفاتيح,Home Maintenance & Repair,,home repair;maintenance;services,,"Al Mubaila Al Janubiyya, building 11495, Block 377, Street 7767 Al Mubaila Al Janubiyya, السيب‎ 116, Oman",Muscat,Oman,23.652528,58.098356,https://www.google.com/maps/place/?q=place_id:ChIJURhXccjljT4Rf8UcsRxwoEI,https://www.google.com/maps/place/?q=place_id:ChIJURhXccjljT4Rf8UcsRxwoEI,+968 9231 1992,https://www.google.com/maps/place/?q=place_id:ChIJURhXccjljT4Rf8UcsRxwoEI,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipMW4uzcDlLpqzew1TrnyB2jdd7eJE_WCm8DgAAE=w900-h900-p-k-no,,,,,★★★★★ · Key duplication service,★★★★★ · Key duplication service,,,,,,4.60,,,,,,14,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJX3G1RxL9jT4RhALd5wVpWQo,matrix-keys,Matrix Keys,Home Maintenance & Repair,,home repair;maintenance;services,,"Al Khoudh St, Sib 112, Oman",Muscat,Oman,23.618394,58.181042,https://www.google.com/maps/place/?q=place_id:ChIJX3G1RxL9jT4RhALd5wVpWQo,https://www.instagram.com/matrix.keys?igsh=MTVhdzFsd3pkeTMzYw==&utm_source=qr,+968 7673 7378,https://www.instagram.com/matrix.keys?igsh=MTVhdzFsd3pkeTMzYw==&utm_source=qr,https://www.google.com/s2/favicons?domain=www.instagram.com&sz=128,https://www.omanobserver.om/omanobserver/uploads/images/2025/03/18/2958648.jpg,,,,,"Welcome back to Instagram. Sign in to check out what your friends, family & interests have been capturing & sharing around the world.","Welcome back to Instagram. Sign in to check out what your friends, family & interests have been capturing & sharing around the world.",,,,,,5.00,,,,,,11,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJoyBL4RpnjD4Rnpa9NyaebQ8,maved-international,Maved International,Home Maintenance & Repair,,home repair;maintenance;services,,"Muscat, Oman",Muscat,Oman,23.585997,58.371474,https://www.google.com/maps/place/?q=place_id:ChIJoyBL4RpnjD4Rnpa9NyaebQ8,https://mavedinternational.com/,+968 9951 2019,https://mavedinternational.com/,https://www.google.com/s2/favicons?domain=mavedinternational.com&sz=128,https://mavedinternational.com/wp-content/uploads/2021/02/FInal-PSD-e1612616904571.png,,,,,,,,,,,,5.00,,,,,,30,Google,,2025-10-04,AC service,,,,,,,,https://mavedinternational.com/contact-us/,,,,Yes,,,,,,,,,,,,,
ChIJXWzFU0H_kT4RnexwzbpDr3c,muscat-marshall-interior-design-oman,Muscat Marshall interior design-Oman- افضل شركة تصميم داخلي,Home Maintenance & Repair,,home repair;maintenance;services,,"Al Safat St, Muscat, Oman",Muscat,Oman,23.593626,58.426963,https://www.google.com/maps/place/?q=place_id:ChIJXWzFU0H_kT4RnexwzbpDr3c,http://muscat-marshall.com/,+968 9420 2034,http://muscat-marshall.com/,https://www.google.com/s2/favicons?domain=muscat-marshall.com&sz=128,https://muscat-marshall.com/wp-content/uploads/2020/04/Muscat-Marshall-Logo.png,,,,,At Muscat Marshall Interiors & Fit-Out we understand how important it is to invest time in getting to know you and your business so we can deliver.....,At Muscat Marshall Interiors & Fit-Out we understand how important it is to invest time in getting to know you and your business so we can deliver..... Muscat Marshall Creative Interiors & Fit-Out Interior design in Oman work closely with your management team to understand your business requirement and vision. We undertake an in-depth study of your existing workplace so that we can fully understand the brief and create proposed solutions for better ways of working.,,,,,,5.00,,,,,,438,Google,,2025-10-04,electrical,,,,,,,,https://muscat-marshall.com/index.php/contacts/,,,Yes,,,,,,,,,,,,,,
ChIJ0aroKQABjj4R1i5Npo-zKo8,nvc-lighting-oman,NVC LIGHTING OMAN,Home Maintenance & Repair,,home repair;maintenance;services,,"H9GF+FR8, Muscat, Oman",Muscat,Oman,23.576169,58.374590,https://www.google.com/maps/place/?q=place_id:ChIJ0aroKQABjj4R1i5Npo-zKo8,https://www.google.com/maps/place/?q=place_id:ChIJ0aroKQABjj4R1i5Npo-zKo8,+968 9358 0503,https://www.google.com/maps/place/?q=place_id:ChIJ0aroKQABjj4R1i5Npo-zKo8,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no69OKUdb6SxIVg6AeJDMtOudpLS8xm21ysz5q98lS_mRitMEDGHR24Lo-7MDwvNco4pMg-XGvD83vjytlkLS6E5dbVcvEz0YRv5mK8U8jtESCwrvt6BSXtFagwX1G8ovJAYcrVjA=w900-h900-p-k-no,,,,,★★★★★ · Electrician,★★★★★ · Electrician,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJiYC00On5kT4RkkQ4XIBsdsU,nadeem,Nadeem,Home Maintenance & Repair,,home repair;maintenance;services,,"5313, Muscat 112, Oman",Muscat,Oman,23.585563,58.519060,https://www.google.com/maps/place/?q=place_id:ChIJiYC00On5kT4RkkQ4XIBsdsU,https://www.google.com/maps/place/?q=place_id:ChIJiYC00On5kT4RkkQ4XIBsdsU,+968 7869 6558,https://www.google.com/maps/place/?q=place_id:ChIJiYC00On5kT4RkkQ4XIBsdsU,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipNfOE0ys5dN8GYckxcr1QssL0Myy4L7-92SrJ2d=w900-h900-p-k-no,,,,,Electrician,Electrician,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJgZIFR0H_kT4RPMFL1yMPIYc,noor-technical-services,Noor Technical Services,Home Maintenance & Repair,,home repair;maintenance;services,,"Shop # 1096, Building, 1065 Way # 3815, Muscat, Oman",Muscat,Oman,23.595352,58.406031,https://www.google.com/maps/place/?q=place_id:ChIJgZIFR0H_kT4RPMFL1yMPIYc,https://www.vital-mep.com/nooroman,+968 9672 1412,https://www.vital-mep.com/nooroman,https://www.google.com/s2/favicons?domain=www.vital-mep.com&sz=128,https://www.omanobserver.om/omanobserver/uploads/images/2024/06/25/2701550.jpg,,,,,,,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ8V_XgstdXz4RMnXtVoz93Yc,nour-al-amal-locks-keys-trading-llc,Nour Al Amal Locks & Keys Trading LLC,Home Maintenance & Repair,,home repair;maintenance;services,,Hor Al Anz St - Hor Al Anz - Dubai - United Arab Emirates,Muscat,Oman,25.272673,55.332304,https://www.google.com/maps/place/?q=place_id:ChIJ8V_XgstdXz4RMnXtVoz93Yc,https://locksmithindubai.com/,+971 50 506 8651,https://locksmithindubai.com/,https://www.google.com/s2/favicons?domain=locksmithindubai.com&sz=128,https://locksmithindubai.com/wp-content/uploads/2023/06/cropped-Final-logo.png,,,,,"Nour Al Amal Key Lock Dubai Locksmith Services For Residential, Office & Auto If you find yourself in need of a locksmith in Dubai, it's important to find the best one for your needs. Here are some…","Nour Al Amal Key Lock Dubai Locksmith Services For Residential, Office & Auto If you find yourself in need of a locksmith in Dubai, it's important to find the best one for your needs. Here are some of the top locksmiths in Dubai to consider CONTACT US For 24/7 Emergency Suppport +971 050 506 8651 If you find yourself in need of a locksmith in Dubai, it’s important to find the best one for your needs. Here are some of the top locksmiths in Dubai to consider:",,,,,,4.70,,,,,,69,Google,,2025-10-04,locksmith,,,,Yes,,,,https://locksmithindubai.com/contact-us/,Yes,,,,,Yes,,,,,,,,,,,
ChIJzc33Kpf4kT4RtZdQshAUIoo,ohl-industrial-partner-llc,OHL Industrial & partner LLC,Home Maintenance & Repair,,home repair;maintenance;services,,"JFFR+GGW, Muscat, Oman",Muscat,Oman,23.623863,58.491330,https://www.google.com/maps/place/?q=place_id:ChIJzc33Kpf4kT4RtZdQshAUIoo,https://www.google.com/maps/place/?q=place_id:ChIJzc33Kpf4kT4RtZdQshAUIoo,+968 24 572223,https://www.google.com/maps/place/?q=place_id:ChIJzc33Kpf4kT4RtZdQshAUIoo,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://maps.google.com/maps/api/staticmap?center=23.6238629%2C58.4913305&zoom=16&size=900x900&language=en&markers=23.6238629%2C58.4913305&sensor=false&client=google-maps-frontend&signature=Nq6LEiSBdbm3mpYVEQRHDFguid4,,,,,★★★★☆ · Construction company,★★★★☆ · Construction company,,,,,,4.30,,,,,,3,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJSZ6EXDAAjj4RV0QBUh2q0RQ,omsc,OMSC,Home Maintenance & Repair,,home repair;maintenance;services,,"H9F5+2CM, Muscat, Oman",Muscat,Oman,23.572586,58.358560,https://www.google.com/maps/place/?q=place_id:ChIJSZ6EXDAAjj4RV0QBUh2q0RQ,https://www.google.com/maps/place/?q=place_id:ChIJSZ6EXDAAjj4RV0QBUh2q0RQ,+968 9979 5857,https://www.google.com/maps/place/?q=place_id:ChIJSZ6EXDAAjj4RV0QBUh2q0RQ,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npYfUadu_LwvavzGLS9hdZRUDdz21AyLhkXd1X5yjvvw6W5VX8rJxsCLDT8k8mWLCnwP4X6JDGLJgrZ8pblyKHUxsJUuXnz5KYT_BxIa-2QE2qUA7zbqrnZPiVtOIN-mvkdP30j=w900-h900-p-k-no,,,,,★★★★★ · Mechanical contractor,★★★★★ · Mechanical contractor,,,,,,4.80,,,,,,10,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJWycHkLABjj4R9aZXgY_TR6Y,oman-engineering-contracting-co-llc,Oman Engineering & Contracting Co. LLC,Home Maintenance & Repair,,home repair;maintenance;services,,"Muscat, Oman",Muscat,Oman,23.583718,58.365929,https://www.google.com/maps/place/?q=place_id:ChIJWycHkLABjj4R9aZXgY_TR6Y,http://www.omanecc.com/,+968 24 227872,http://www.omanecc.com/,https://www.google.com/s2/favicons?domain=www.omanecc.com&sz=128,http://www.omanecc.com/admin/image/banners/banner11-min.jpg,,,,,,"Oman ECC (OECC) provides best quality asphalt products and services across the Sultanate of Oman. A reliable supplier of asphalt paving solutions to reputed organizations. We possess advanced technical expertise, large asset base of plants and machinery, labs with modern equipment’s and local knowledge. Trusted and supported by big financial institutions and bankers to take up new challenges. Read More",,,,,,5.00,,,,,,8,Google,,2025-10-04,,,,,,,,,http://www.omanecc.com/temp_data.php?id=3&name=Contact Us,,,,,,,,,,,,,,,,,
ChIJbTtUvBX_kT4R6ogwRpDufBU,omar-al-rahabi-trading-contracting-llc,Omar Al Rahabi Trading & Contracting LLC,Home Maintenance & Repair,,home repair;maintenance;services,,"HCVG+HPG, Muscat, Oman",Muscat,Oman,23.593941,58.426830,https://www.google.com/maps/place/?q=place_id:ChIJbTtUvBX_kT4R6ogwRpDufBU,https://www.facebook.com/Omar-Al-Rahbi-Trading-Construction-LLC-577899332253362/,+968 9222 2245,https://www.facebook.com/Omar-Al-Rahbi-Trading-Construction-LLC-577899332253362/,https://www.google.com/s2/favicons?domain=www.facebook.com&sz=128,https://www.omanobserver.om/omanobserver/uploads/images/2025/03/18/2958648.jpg,,,,,"Log into Facebook to start sharing and connecting with your friends, family, and people you know.","Log into Facebook to start sharing and connecting with your friends, family, and people you know.",,,,,,4.70,,,,,,7,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJT8cYyBr_kT4RF0omgXLnlXQ,orienteck,Orienteck,Home Maintenance & Repair,,home repair;maintenance;services,,"HCQH+WPQ, Muscat, Oman",Muscat,Oman,23.589825,58.429370,https://www.google.com/maps/place/?q=place_id:ChIJT8cYyBr_kT4RF0omgXLnlXQ,http://www.orienteck.net/,+968 9777 6683,http://www.orienteck.net/,https://www.google.com/s2/favicons?domain=www.orienteck.net&sz=128,https://orienteck.net/wp-content/uploads/2014/08/water-proofing.jpg,,,,,,ORIENTECK is one of biggest company in Middle-East for Engineering & Contracting,,,,,,3.50,,,,,,4,Google,,2025-10-04,masonry;roofing;waterproofing,,Yes,,,,,,https://orienteck.net/?page_id=23,,,,,,,Yes,,,,,Yes,,Yes,,,
ChIJ28jFYQD_kT4RFf0dDvYp0VI,painting-service,Painting Service خدمةصباغ و دیکور,Home Maintenance & Repair,,home repair;maintenance;services,,"Al khuwair Near Rawasco, Souk Al Khuwair St, Muscat 133, Oman",Muscat,Oman,23.590635,58.429190,https://www.google.com/maps/place/?q=place_id:ChIJ28jFYQD_kT4RFf0dDvYp0VI,https://wa.me/96895998824,+968 7700 8824,https://wa.me/96895998824,https://www.google.com/s2/favicons?domain=wa.me&sz=128,https://pps.whatsapp.net/v/t61.24694-24/345032091_600780351817271_3832924947071550506_n.jpg?ccb=11-4&oh=01_Q5Aa2gFmn1dIMjd3RhATjPr87uM1GqWrMiwjDXMVbWgbyns1rA&oe=68E52F66&_nc_sid=5e03e0&_nc_cat=103,,,,,Business Account,"Business Account Get help with anything, all with the safety and privacy on WhatsApp.",,,,,,,,,,,,,,,2025-10-04,appliance repair;electrical,,,,,,,,https://www.whatsapp.com/contact,,,Yes,,,,,,,,,,Yes,,,,
ChIJD0kPlYX_kT4RZmlp6p4x3SE,palmore-international-llc,Palmore International LLC,Home Maintenance & Repair,,home repair;maintenance;services,,"225 Al Maha St, Muscat 133, Oman",Muscat,Oman,23.576249,58.417340,https://www.google.com/maps/place/?q=place_id:ChIJD0kPlYX_kT4RZmlp6p4x3SE,http://www.palmoreco.com/,,http://www.palmoreco.com/,https://www.google.com/s2/favicons?domain=www.palmoreco.com&sz=128,https://palmoreco.com/wp-content/uploads/2023/12/Palmore-logo.png,,,,,,"Palmore International is an innovative company offering a range of services tailored to the energy and water sectors. Our expertise spans Engineering, Procurement, and Construction (EPC) services, encompassing project development and execution.",,,,,,5.00,,,,,,4,Google,,2025-10-04,electrical;solar,,,,Yes,,,,,,,Yes,,,,,,,,,,,,Yes,,
ChIJpa_pnef5kT4RTOX8yyJfY_A,pcb-bord-repairing-led-lcd-tv-repairing-oven-repairing-al-siddiq-intergrated-est-muhammad-shafiq,Pcb bord repairing led LCD tv repairing oven repairing(AL SIDDIQ INTERGRATED EST.Muhammad Shafiq),Home Maintenance & Repair,,home repair;maintenance;services,,"Mai dish market, Muscat 112, Oman",Muscat,Oman,23.588748,58.547730,https://www.google.com/maps/place/?q=place_id:ChIJpa_pnef5kT4RTOX8yyJfY_A,https://www.google.com/maps/place/?q=place_id:ChIJpa_pnef5kT4RTOX8yyJfY_A,+968 9568 9083,https://www.google.com/maps/place/?q=place_id:ChIJpa_pnef5kT4RTOX8yyJfY_A,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NrEy_-ZsAYVEHFdYarSPdg&cb_client=search.gws-prod.gps&w=900&h=900&yaw=13.13988&pitch=0&thumbfov=100,,,,,★★★★☆ · Electrician,★★★★☆ · Electrician,,,,,,4.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJXyCh0iYAjj4RGq8GnVwDRdQ,perkins-kanoo,Perkins kanoo,Home Maintenance & Repair,,home repair;maintenance;services,,"H9M9+276, Muscat, Oman",Muscat,Oman,23.582531,58.368130,https://www.google.com/maps/place/?q=place_id:ChIJXyCh0iYAjj4RGq8GnVwDRdQ,https://www.google.com/maps/place/?q=place_id:ChIJXyCh0iYAjj4RGq8GnVwDRdQ,+968 24 594117,https://www.google.com/maps/place/?q=place_id:ChIJXyCh0iYAjj4RGq8GnVwDRdQ,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g_uy-zTvmyPM1IgY-Gb7XQ&cb_client=search.gws-prod.gps&w=900&h=900&yaw=187.63104&pitch=0&thumbfov=100,,,,,★★★★★ · Construction company,★★★★★ · Construction company,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJtaFjBbbwkT4RiPZ0j9xS_lw,powerplus-electric-co,PowerPlus Electric Co.,Home Maintenance & Repair,,home repair;maintenance;services,,"Shop No. B، Building No 1741، Street 63, Street 6926 Wadi Kabir، Wadi Kabir 117, Oman",Muscat,Oman,23.565241,58.576576,https://www.google.com/maps/place/?q=place_id:ChIJtaFjBbbwkT4RiPZ0j9xS_lw,http://www.powerplus-electric.com/,+968 9859 8637,http://www.powerplus-electric.com/,https://www.google.com/s2/favicons?domain=www.powerplus-electric.com&sz=128,http://www.powerplus-electric.com/upload/portfolio/img1.jpg,,,,,,"PowerPlus Electric Co. has Products, Solutions and Services with focus on Gulf Utility, Oil & Gas and Infrastructure market. We provide solutions on the projects related to Electrical Safety, Power Stability, Power Quality with latest technology tools, including special safety devices for Electrical Maintenance. At present the span of PowerPlus operations covers Trading, Site Services, Electrical Safety Audits and Contracting activities.",,,,,,5.00,,,,,,40,Google,,2025-10-04,electrical,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,,
ChIJjTH2T7v_kT4RCgLnqkdovBM,prime-golden-key-maker,Prime Golden (Key maker)نسخ المفاتيح,Home Maintenance & Repair,,home repair;maintenance;services,,"behind muscat pharmacy Almaha petrol station, Aldaffaya Street, Muscat 114, Oman",Muscat,Oman,23.584720,58.395471,https://www.google.com/maps/place/?q=place_id:ChIJjTH2T7v_kT4RCgLnqkdovBM,https://www.google.com/maps/place/?q=place_id:ChIJjTH2T7v_kT4RCgLnqkdovBM,+968 7800 5067,https://www.google.com/maps/place/?q=place_id:ChIJjTH2T7v_kT4RCgLnqkdovBM,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipNaTtucRsH8ZVvfPWq-mRiScmH7LD7oc5en2K_D=w900-h900-p-k-no,,,,,★★★★☆ · Key duplication service,★★★★☆ · Key duplication service,,,,,,4.40,,,,,,33,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ_xQ2TrkBjj4Rrjx9UGt1pv4,rabkoot-international-trad-cont,Rabkoot International Trad & Cont.,Home Maintenance & Repair,,home repair;maintenance;services,,"OPPOSIT AL MAHA HOTEL APPARTMENTS AL GHOBRA PC, مسقط 136, Oman",Muscat,Oman,23.591564,58.402421,https://www.google.com/maps/place/?q=place_id:ChIJ_xQ2TrkBjj4Rrjx9UGt1pv4,http://www.rabkoot.com/,+968 9810 6339,http://www.rabkoot.com/,https://www.google.com/s2/favicons?domain=www.rabkoot.com&sz=128,http://rabkoot.com/wp-content/uploads/2012/09/a-lighting-bridge_1326781626-291x251.jpg,,,,,,"Rabkoot International undertakes all types of outdoor lighting installations including Motorways, Highways, Amenity, Decorative, Car Parks, High Mast and Public Street Lighting…",,,,,,5.00,,,,,,6,Google,,2025-10-04,electrical;plumbing,,,,,,,,http://rabkoot.com/contact-us/,,Yes,Yes,,,,,,,,,,,,,,
ChIJ704eum3jkT4RjgX4ZOKJ8L4,rainbow-for-paints-and-decorates,Rainbow for Paints and Decorates,Home Maintenance & Repair,,home repair;maintenance;services,,"CFP2+2X6 Al nahda city, Al Amarat, Oman",Muscat,Oman,23.435031,58.452395,https://www.google.com/maps/place/?q=place_id:ChIJ704eum3jkT4RjgX4ZOKJ8L4,https://www.google.com/maps/place/?q=place_id:ChIJ704eum3jkT4RjgX4ZOKJ8L4,+968 9010 0833,https://www.google.com/maps/place/?q=place_id:ChIJ704eum3jkT4RjgX4ZOKJ8L4,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npLW9Q0vtaWuI0Lqwqx7rGSMSuPdBNxMeuilRACboGGLsCo7X1AZJF_Tf1-wbNbcLB9itawhV2i_qTg9lyTMC0hLlvR2v1SYOBwBlPKIZ6aetJuPQDfYWrjUJzY0PUVeXR8FCQru9WOkCM=w900-h900-p-k-no,,,,,★★★☆☆ · Painter,★★★☆☆ · Painter,,,,,,2.50,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJcYEC0lv5kT4RVF999Osb-NM,rawabi-al-washi-spc,Rawabi Al Washi Spc,Home Maintenance & Repair,,home repair;maintenance;services,,"3011 Way, Muscat, Oman",Muscat,Oman,23.609235,58.552927,https://www.google.com/maps/place/?q=place_id:ChIJcYEC0lv5kT4RVF999Osb-NM,https://www.google.com/maps/place/?q=place_id:ChIJcYEC0lv5kT4RVF999Osb-NM,+968 9108 5208,https://www.google.com/maps/place/?q=place_id:ChIJcYEC0lv5kT4RVF999Osb-NM,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipNPCHgYyutMvmECvCwav3F6d8nn68yz2vkHQEbz=w900-h900-p-k-no,,,,,★★★★★ · Electrical installation service,★★★★★ · Electrical installation service,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJBSomCAD_kT4RihjT_4PC0Vc,riyami-general-contracting-and-maintenance,Riyami General contracting and maintenance,Home Maintenance & Repair,,home repair;maintenance;services,,"281 Sultan Qaboos St, Muscat, Oman",Muscat,Oman,23.596498,58.424904,https://www.google.com/maps/place/?q=place_id:ChIJBSomCAD_kT4RihjT_4PC0Vc,https://www.google.com/maps/place/?q=place_id:ChIJBSomCAD_kT4RihjT_4PC0Vc,+968 7949 5704,https://www.google.com/maps/place/?q=place_id:ChIJBSomCAD_kT4RihjT_4PC0Vc,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bm7IfEQPkHcQZematXvZbQ&cb_client=search.gws-prod.gps&w=900&h=900&yaw=329.47263&pitch=0&thumbfov=100,,,,,Construction company,Construction company,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJwash_9r_kT4R9UDn92fA8vI,safra-international-llc,SAFRA INTERNATIONAL LLC,Home Maintenance & Repair,,home repair;maintenance;services,,"Ghala - Near Grand Mosque Muscat OM, مسقط 124, Oman",Muscat,Oman,23.588031,58.382872,https://www.google.com/maps/place/?q=place_id:ChIJwash_9r_kT4R9UDn92fA8vI,https://www.google.com/maps/place/?q=place_id:ChIJwash_9r_kT4R9UDn92fA8vI,+968 7985 8905,https://www.google.com/maps/place/?q=place_id:ChIJwash_9r_kT4R9UDn92fA8vI,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipPoTXgSOaHouxK-fuKZtMJRyujv4Zr-wmXPaqF6=w900-h900-p-k-no,,,,,★★★★★ · Construction company,★★★★★ · Construction company,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
